"","sexo","region","edad","yoprcor","s31_1","s31_2","s31_3","s31_4","s31_5","s31_6","s31_7","area","e6a","o15","s31"
"1902",1,7,57,4e+05,0,0,0,0,0,0,1,2,7,5,7
"1903",1,7,55,4e+05,0,0,0,0,0,0,1,2,7,2,7
"1904",1,7,55,4e+05,0,0,0,0,0,0,1,2,7,5,7
"1905",2,7,54,230000,0,0,0,0,0,0,1,2,7,7,7
"1906",1,7,47,6e+05,0,0,0,0,0,0,1,2,9,5,7
"1907",2,7,41,2e+05,0,0,0,0,0,0,1,2,9,2,7
"1908",1,7,31,230000,0,0,0,0,0,0,1,1,9,2,7
"1909",2,7,40,530000,0,0,0,0,0,0,1,1,12,4,7
"1910",1,7,55,380000,0,0,0,0,0,0,1,1,7,2,7
"1911",2,7,53,250000,0,0,0,0,0,0,1,1,9,2,7
"1912",2,7,56,280000,0,0,0,0,0,0,1,1,7,7,7
"1913",1,7,30,3e+05,0,0,0,0,0,0,1,1,11,2,7
"1914",1,7,61,6e+05,0,0,0,0,0,0,1,1,7,2,7
"1915",2,7,26,450000,0,0,0,0,0,0,1,1,12,3,7
"1916",1,7,69,250000,0,0,0,0,0,0,1,1,7,5,7
"1917",2,7,46,2e+05,0,0,0,0,0,0,1,1,7,5,7
"1918",1,7,83,3e+05,0,0,0,0,0,0,1,1,7,5,7
"1919",2,7,39,320000,0,0,0,0,0,0,1,1,9,5,7
"1920",1,7,56,3e+06,0,0,0,0,0,0,1,1,14,5,7
"1921",2,7,51,1600000,0,0,0,0,0,0,1,1,14,4,7
"1922",2,7,21,2e+05,0,0,0,0,0,0,1,1,12,5,7
"1923",1,7,44,1e+06,0,0,0,0,0,0,1,1,13,2,7
"1924",2,7,39,420000,0,0,0,0,0,0,1,1,9,5,7
"1925",2,7,38,50000,0,0,0,0,0,0,1,1,9,2,7
"1926",2,7,40,308000,1,0,0,0,0,0,0,1,12,3,1
"1927",2,7,27,350000,0,0,0,0,0,0,1,1,12,5,7
"1928",1,7,33,480000,0,0,0,0,0,0,1,1,12,3,7
"1929",1,7,64,2e+05,1,0,0,0,0,0,0,1,7,2,1
"1930",1,7,36,499691.966803432,1,0,0,0,0,0,0,1,11,5,1
"1931",1,7,46,1500000,0,0,0,0,0,0,1,1,13,2,7
"1932",1,7,32,540000,0,0,0,0,0,0,1,1,12,3,7
"1933",2,7,31,270000,0,0,0,0,0,0,1,1,13,5,7
"1934",2,7,36,4e+05,0,0,0,0,0,0,1,1,9,5,7
"1935",1,7,38,2e+06,0,0,0,0,0,0,1,1,11,2,7
"1936",2,7,39,1200000,0,0,0,0,0,0,1,1,11,5,7
"1937",1,7,41,650000,0,0,0,0,0,0,1,1,9,3,7
"1938",1,7,57,1200000,0,0,0,0,0,0,1,1,9,2,7
"1939",2,7,42,430000,0,0,0,0,0,0,1,1,12,5,7
"1940",1,7,43,470000,0,0,0,0,0,0,1,1,13,5,7
"1941",2,7,32,410000,0,0,0,0,0,0,1,1,12,5,7
"1942",1,7,33,550000,0,0,0,0,0,0,1,1,12,5,7
"1943",2,7,41,8e+05,0,0,0,0,0,0,1,1,13,4,7
"1944",1,7,58,6e+05,0,0,0,0,0,0,1,1,9,5,7
"1945",1,7,60,2e+05,0,0,0,0,0,1,0,1,9,2,6
"1946",1,7,28,4e+05,0,0,0,0,0,0,1,1,12,5,7
"1947",1,7,20,4e+05,0,0,0,0,0,1,0,1,9,5,6
"1948",1,7,28,7e+05,0,0,0,0,0,0,1,1,9,5,7
"1949",2,7,24,2e+05,0,0,0,0,0,0,1,1,12,5,7
"1950",2,7,50,4e+05,0,0,0,0,0,0,1,1,7,5,7
"1951",2,7,66,250000,0,0,1,0,0,0,0,1,8,2,3
"1952",1,7,69,499691.966803432,0,0,0,0,0,0,1,1,9,5,7
"1953",1,7,34,8e+05,0,0,0,0,0,0,1,1,13,5,7
"1954",1,7,76,890000,0,0,0,0,0,0,1,1,13,2,7
"1955",2,7,53,1200000,0,0,0,0,0,0,1,1,13,5,7
"1956",2,7,54,550000,0,0,0,0,0,0,1,1,9,3,7
"1957",1,7,59,6e+05,0,0,0,0,0,0,1,1,11,2,7
"1958",1,7,23,3e+05,0,0,0,0,0,0,1,1,13,2,7
"1959",1,7,35,7e+05,0,0,0,0,0,0,1,1,13,5,7
"1960",2,7,35,2e+05,0,0,0,0,0,0,1,1,13,2,7
"1961",1,7,31,380000,0,0,0,0,0,0,1,1,11,5,7
"1962",1,7,55,350000,0,0,0,0,0,0,1,1,7,5,7
"1963",1,7,70,30000,0,0,0,0,0,0,1,1,6,2,7
"1964",1,7,35,8e+05,0,0,0,0,0,0,1,1,11,5,7
"1965",2,7,33,950000,0,0,0,0,0,0,1,1,13,3,7
"1966",1,7,47,4e+05,0,0,0,0,0,0,1,1,9,5,7
"1967",2,7,46,4e+05,0,0,0,0,0,0,1,1,9,4,7
"1968",1,7,29,4e+05,0,0,0,0,0,0,1,1,9,5,7
"1969",1,7,23,4e+05,0,0,0,0,0,0,1,1,9,5,7
"1970",2,7,19,308000,0,0,0,0,0,0,1,1,9,5,7
"1971",2,7,58,4e+05,0,0,0,0,0,0,1,1,9,5,7
"1972",1,7,67,6e+05,0,0,0,0,0,0,1,1,1,5,7
"1973",1,7,62,4e+05,0,0,0,0,0,0,1,1,9,5,7
"1974",2,7,28,4e+05,0,0,0,0,0,0,1,1,13,5,7
"1975",1,7,28,409455,0,0,0,0,0,0,1,1,12,3,7
"1976",1,7,59,4e+05,0,0,0,0,0,0,1,1,7,5,7
"1977",1,7,45,380000,0,0,0,0,0,0,1,1,11,5,7
"1978",1,7,40,450000,0,0,0,0,0,0,1,1,9,5,7
"1979",1,7,37,5e+05,0,0,0,0,0,0,1,1,7,5,7
"1980",1,7,26,1200000,0,0,0,0,0,0,1,1,13,5,7
"1981",2,7,20,220000,0,0,0,0,0,0,1,1,13,5,7
"1982",2,7,45,5e+05,0,0,0,0,0,0,1,1,13,5,7
"1983",1,7,59,360000,0,0,0,0,0,0,1,1,9,5,7
"1984",1,7,41,6e+05,0,0,0,0,0,0,1,1,12,2,7
"1985",1,7,58,460000,0,0,0,0,0,0,1,2,11,5,7
"1986",2,7,54,3e+05,1,0,0,0,0,0,0,2,7,7,1
"1987",1,7,17,499691.966803432,0,0,0,0,0,0,1,2,11,9,7
"1988",1,7,42,5e+05,0,0,0,0,0,0,1,2,9,5,7
"1989",1,7,61,4e+05,0,0,0,0,0,0,1,2,7,5,7
"1990",2,7,49,450000,0,0,0,0,0,0,1,2,9,5,7
"1991",2,7,30,4e+05,0,0,0,0,0,0,1,2,9,5,7
"1992",1,7,33,9e+05,0,0,0,0,0,0,1,1,12,5,7
"1993",1,7,55,9e+05,0,0,0,0,0,0,1,1,12,5,7
"1994",2,7,27,480000,0,0,0,0,0,0,1,1,13,3,7
"1995",2,7,46,950000,0,0,0,0,0,0,1,1,13,5,7
"1996",1,7,50,1300000,0,0,0,0,0,0,1,1,13,5,7
"1997",2,7,27,470000,0,0,0,0,0,0,1,1,13,3,7
"1998",2,7,48,4e+05,0,0,0,0,0,0,1,1,12,3,7
"1999",1,7,28,357000,0,0,0,0,0,0,1,1,12,2,7
"2000",1,7,58,4e+05,0,0,0,0,0,0,1,2,7,2,7
"2001",2,7,57,499691.966803432,0,0,0,0,0,0,1,2,7,2,7
"2002",1,7,71,499691.966803432,0,0,0,0,0,0,1,2,7,2,7
"2003",2,7,58,499691.966803432,0,0,0,0,0,0,1,2,7,9,7
"2004",1,7,57,499691.966803432,0,0,0,0,0,0,1,2,7,2,7
"2005",2,7,50,499691.966803432,0,0,0,0,0,0,1,2,9,9,7
"2006",2,7,64,4e+05,0,0,0,0,0,0,1,2,7,5,7
"2007",1,7,33,4e+05,0,0,0,0,0,0,1,2,11,5,7
"2008",2,7,50,499691.966803432,0,0,0,0,0,0,1,2,7,2,7
"2009",1,7,19,499691.966803432,0,0,0,0,0,0,1,2,11,2,7
"2010",1,7,56,386964,0,0,0,0,0,0,1,2,7,5,7
"2011",1,7,49,550000,0,0,0,0,0,0,1,2,9,5,7
"2012",2,7,25,450000,0,0,0,0,0,0,1,2,12,3,7
"2013",1,7,43,4e+05,0,0,0,0,0,0,1,2,9,5,7
"2014",1,7,35,2400000,0,0,0,0,0,0,1,2,9,5,7
"2015",2,7,33,7e+05,0,0,0,0,0,0,1,2,13,2,7
"2016",1,7,49,4e+05,0,0,0,0,0,0,1,2,7,5,7
"2017",1,7,63,1500000,0,0,0,0,0,0,1,2,13,1,7
"2018",2,7,61,5e+05,0,0,0,0,0,0,1,2,12,2,7
"2019",1,7,28,1500000,0,0,0,0,0,0,1,2,13,5,7
"2020",1,7,32,1500000,0,0,0,0,0,0,1,2,13,2,7
"2021",2,7,34,5e+05,0,0,0,0,0,0,1,2,13,5,7
"2022",2,7,67,450000,0,0,0,0,0,0,1,2,9,5,7
"2023",1,7,67,4e+05,0,0,0,0,0,0,1,2,7,5,7
"2024",2,7,54,1e+05,0,0,0,0,0,0,1,2,7,7,7
"2025",1,7,59,4e+05,0,0,0,0,0,0,1,2,7,5,7
"2026",1,7,28,680064,0,0,0,0,0,0,1,2,9,5,7
"2027",1,7,65,6e+05,0,0,0,0,0,0,1,2,7,5,7
"2028",2,7,26,1200000,0,0,0,0,0,0,1,1,9,2,7
"2029",1,7,50,5e+05,1,0,0,0,0,0,0,1,13,2,1
"2030",2,7,23,499691.966803432,0,0,0,0,0,0,1,1,13,5,7
"2031",1,7,47,6e+05,0,0,0,0,0,0,1,1,9,5,7
"2032",1,7,28,4e+05,0,0,0,0,0,0,1,1,11,5,7
"2033",2,7,26,4e+05,0,0,0,0,0,0,1,1,12,5,7
"2034",2,7,31,950000,0,0,0,0,0,0,1,1,13,3,7
"2035",1,7,34,450000,0,0,0,0,0,0,1,1,9,5,7
"2036",1,7,56,5e+05,0,0,0,0,0,0,1,1,11,2,7
"2037",1,7,24,950000,0,0,0,0,0,0,1,1,13,5,7
"2038",1,7,61,450000,0,0,0,0,0,0,1,1,9,5,7
"2039",2,7,50,4e+05,0,0,0,0,0,0,1,1,7,5,7
"2040",1,7,25,4e+05,0,0,0,0,0,0,1,1,11,5,7
"2041",2,7,34,4e+05,0,0,0,0,0,0,1,1,13,3,7
"2042",1,7,64,5e+05,0,0,0,0,0,1,0,1,12,2,6
"2043",2,7,42,320000,0,0,0,0,0,0,1,1,12,3,7
"2044",1,7,62,8e+05,0,0,0,0,0,0,1,1,11,5,7
"2045",1,7,58,7e+05,0,0,0,0,0,1,0,1,11,5,6
"2046",1,7,54,580000,0,0,0,0,0,0,1,1,9,5,7
"2047",2,7,63,6e+05,0,0,0,0,0,0,1,1,9,5,7
"2048",2,7,28,250000,0,0,0,0,0,0,1,1,13,5,7
"2049",2,7,41,6e+05,0,0,0,0,0,0,1,1,9,5,7
"2050",2,7,50,260000,0,0,0,0,0,0,1,1,9,2,7
"2051",2,7,59,510000,0,0,0,0,0,0,1,1,9,5,7
"2052",2,7,41,1140000,0,0,0,0,0,0,1,1,14,3,7
"2053",1,7,41,1100000,0,0,0,0,1,0,0,1,13,5,5
"2054",2,7,43,2e+05,0,0,0,0,0,0,1,1,12,5,7
"2055",1,7,19,3e+05,0,0,0,0,0,0,1,1,9,2,7
"2056",2,7,31,6e+05,0,0,0,0,0,0,1,1,13,1,7
"2057",1,7,32,1300000,0,0,0,0,0,0,1,1,13,5,7
"2058",2,7,44,4e+05,0,0,0,0,0,0,1,1,9,3,7
"2059",2,7,42,3e+05,0,0,0,0,0,0,1,1,9,5,7
"2060",1,7,35,5e+05,0,0,0,0,0,0,1,1,9,5,7
"2061",2,7,19,499691.966803432,0,0,0,0,0,0,1,1,13,5,7
"2062",1,7,43,420000,0,0,0,0,0,0,1,1,9,5,7
"2063",1,7,33,420000,0,0,0,0,0,0,1,1,9,5,7
"2064",1,7,29,4e+05,1,0,0,0,1,0,0,1,13,2,1
"2065",2,7,69,3e+05,0,0,0,0,0,0,1,1,7,7,7
"2066",2,7,45,480000,0,0,0,0,0,0,1,1,7,7,7
"2067",1,7,44,4e+05,0,0,0,0,0,0,1,1,7,5,7
"2068",2,7,38,4e+05,0,0,0,0,0,0,1,1,9,5,7
"2069",1,7,43,4e+05,0,0,0,0,0,1,0,1,7,2,6
"2070",1,7,51,5e+05,0,0,0,0,0,0,1,1,7,5,7
"2071",2,7,47,450000,0,0,0,0,0,0,1,1,9,5,7
"2072",1,7,56,6e+05,0,0,0,0,0,0,1,1,7,5,7
"2073",2,7,30,4e+05,0,0,0,0,0,0,1,1,11,5,7
"2074",2,7,24,499691.966803432,0,0,0,0,0,0,1,1,13,5,7
"2075",2,7,45,5e+05,0,0,0,0,0,0,1,1,9,5,7
"2076",1,7,40,1500000,0,0,0,0,0,0,1,1,9,2,7
"2077",1,7,26,6e+05,0,0,0,0,0,0,1,1,12,5,7
"2078",2,7,25,660000,0,0,0,0,0,0,1,1,13,5,7
"2079",1,7,48,420000,0,0,0,0,0,0,1,1,7,5,7
"2080",1,7,25,7e+05,0,0,0,0,0,0,1,1,13,5,7
"2081",1,7,56,8e+05,0,0,0,0,1,0,0,1,7,2,5
"2082",1,7,45,1e+06,0,0,0,0,0,0,1,1,9,2,7
"2083",2,7,69,160000,0,0,0,0,0,0,1,1,7,7,7
"2084",2,7,36,450000,0,0,0,0,0,0,1,1,12,5,7
"2085",1,7,37,4e+05,0,0,0,0,0,0,1,1,9,5,7
"2086",1,7,50,7e+05,0,0,0,0,0,0,1,1,9,5,7
"2087",2,7,50,520000,0,0,0,0,0,0,1,1,9,5,7
"2088",1,7,66,450000,0,0,0,0,0,0,1,1,7,5,7
"2089",2,7,64,4e+05,0,0,0,0,0,0,1,1,6,6,7
"2090",1,7,27,6e+05,0,0,0,0,0,0,1,1,9,5,7
"2091",2,7,26,5e+05,0,0,0,0,0,0,1,1,9,5,7
"2092",2,7,27,350000,0,0,0,0,0,0,1,1,13,5,7
"2093",1,7,29,450000,0,0,0,0,0,0,1,1,9,5,7
"2094",2,7,32,450000,0,0,0,0,0,0,1,1,9,5,7
"2095",1,7,73,9e+05,0,0,0,0,0,0,1,1,9,5,7
"2096",2,7,27,3e+05,0,0,0,0,0,0,1,1,13,5,7
"2097",2,7,53,420000,0,0,0,0,0,0,1,1,9,7,7
"2098",1,7,60,380000,0,0,0,0,0,0,1,1,9,5,7
"2099",1,7,27,8e+05,0,0,0,0,0,0,1,1,11,5,7
"2100",1,7,56,250000,0,0,0,0,0,0,1,1,7,5,7
"2101",1,7,30,2e+05,0,0,0,0,0,0,1,1,12,2,7
"2102",1,7,50,380000,0,0,0,0,0,0,1,1,9,5,7
"2103",1,7,50,5e+05,0,0,0,0,0,0,1,1,13,5,7
"2104",1,7,47,436000,0,0,0,0,0,0,1,1,13,5,7
"2105",2,7,34,420000,0,0,0,0,0,0,1,1,12,5,7
"2106",2,7,37,1200000,0,0,0,0,0,0,1,1,13,3,7
"2107",1,7,68,5e+05,0,0,0,0,0,0,1,1,13,2,7
"2108",2,7,42,4e+05,0,0,0,0,0,0,1,1,13,5,7
"2109",1,7,57,4e+05,0,0,0,0,0,0,1,1,12,2,7
"2110",2,7,54,4e+05,0,0,0,0,0,0,1,1,11,2,7
"2111",2,7,33,446000,0,0,0,0,0,0,1,1,11,5,7
"2112",1,7,47,450000,0,0,0,0,0,0,1,1,13,5,7
"2113",1,7,56,373000,0,0,0,0,0,0,1,1,11,5,7
"2114",1,7,54,450000,0,0,0,0,0,0,1,1,9,5,7
"2115",1,7,47,450000,0,0,0,0,0,0,1,1,9,5,7
"2116",1,7,41,3e+05,0,0,0,0,0,0,1,1,7,2,7
"2117",1,7,56,4e+05,0,0,0,0,0,0,1,1,9,2,7
"2118",1,7,26,3e+05,0,0,0,0,0,0,1,1,9,5,7
"2119",1,7,29,4e+05,0,0,0,0,0,0,1,1,9,2,7
"2120",2,7,24,4e+05,0,0,0,0,0,0,1,1,12,5,7
"2121",1,7,57,4e+05,0,0,0,0,0,0,1,2,7,5,7
"2122",1,7,57,2e+05,0,0,0,0,0,0,1,2,7,5,7
"2123",1,7,30,450000,0,0,0,0,0,0,1,2,9,3,7
"2124",1,7,25,4e+05,0,0,0,0,0,0,1,2,12,5,7
"2125",2,7,45,4e+05,0,0,0,0,0,0,1,2,9,5,7
"2126",1,7,50,4e+05,0,0,0,0,0,0,1,2,9,5,7
"2127",1,7,26,4e+05,0,0,0,0,0,0,1,2,9,5,7
"2128",2,7,48,5e+05,0,0,0,0,0,0,1,2,9,5,7
"2129",1,7,19,5e+05,0,0,0,0,0,0,1,2,9,5,7
"2130",1,7,43,8e+05,0,0,0,0,0,0,1,2,13,3,7
"2131",1,7,43,1800000,0,0,0,0,0,0,1,1,14,3,7
"2132",2,7,39,750000,0,0,0,0,0,0,1,1,12,5,7
"2133",2,7,58,1300000,0,0,0,0,0,0,1,1,13,3,7
"2134",2,7,68,340000,0,0,0,0,0,0,1,1,13,5,7
"2135",1,7,53,2e+06,0,0,0,0,0,0,1,1,14,2,7
"2136",2,7,57,2e+05,0,0,0,0,0,0,1,1,9,2,7
"2137",2,7,35,350000,0,0,0,0,0,0,1,1,9,5,7
"2138",1,7,25,850000,0,0,0,0,0,0,1,1,13,5,7
"2139",2,7,59,419000,0,0,0,0,0,0,1,1,12,5,7
"2140",1,7,20,4e+05,0,0,0,0,0,0,1,1,9,5,7
"2141",2,7,35,150000,0,0,0,0,0,0,1,1,11,2,7
"2142",1,7,47,499691.966803432,0,0,0,0,0,0,1,1,7,2,7
"2143",2,7,41,480000,0,0,0,0,0,0,1,1,9,2,7
"2144",1,7,30,320000,1,0,0,0,0,0,0,1,7,2,1
"2145",1,7,59,4e+05,1,0,0,0,0,0,0,1,7,3,1
"2146",1,7,21,4e+05,0,0,0,0,0,0,1,1,9,5,7
"2147",2,7,21,4e+05,0,0,0,0,0,0,1,1,11,5,7
"2148",2,7,30,2e+05,0,0,0,0,0,0,1,1,11,2,7
"2149",1,7,33,499691.966803432,0,0,0,0,0,0,1,1,11,2,7
"2150",2,7,24,4e+05,0,0,0,0,0,0,1,1,13,5,7
"2151",1,7,77,4e+05,0,0,0,0,0,0,1,1,9,5,7
"2152",2,7,24,4e+05,0,0,0,0,0,0,1,1,12,5,7
"2153",2,7,48,450000,0,0,0,0,0,0,1,1,7,5,7
"2154",2,7,27,320000,0,0,0,0,0,0,1,1,11,3,7
"2155",2,7,57,499691.966803432,0,0,0,0,0,0,1,1,7,5,7
"2156",1,7,56,499691.966803432,0,0,0,0,0,0,1,1,7,5,7
"2157",1,7,28,7e+05,0,0,0,0,0,0,1,1,11,5,7
"2158",1,7,62,4e+05,0,0,0,0,0,0,1,1,7,5,7
"2159",1,7,51,450000,0,0,0,0,0,0,1,1,11,5,7
"2160",2,7,33,6e+05,0,0,0,0,0,0,1,1,11,5,7
"2161",1,7,36,1e+06,0,0,0,0,0,0,1,1,9,5,7
"2162",2,7,40,5e+05,0,0,0,0,0,0,1,1,11,5,7
"2163",1,7,42,3e+05,0,0,0,0,0,0,1,1,11,5,7
"2164",1,7,53,4e+05,0,0,0,0,0,0,1,1,7,2,7
"2165",1,7,27,396000,0,0,0,0,0,0,1,1,9,5,7
"2166",1,7,49,5e+05,0,0,0,0,0,0,1,1,9,5,7
"2167",2,7,39,4e+05,0,0,0,0,0,0,1,1,9,5,7
"2168",1,7,45,560000,0,0,0,0,0,0,1,1,9,5,7
"2169",1,7,21,499691.966803432,0,0,0,0,0,0,1,1,9,5,7
"2170",1,7,53,1e+05,0,0,0,0,0,0,1,1,7,5,7
"2171",1,7,66,4e+05,0,0,0,0,0,0,1,1,9,5,7
"2172",1,7,48,5e+05,0,0,0,0,0,0,1,1,12,3,7
"2173",1,7,30,4e+05,0,0,0,0,0,0,1,1,13,2,7
"2174",2,7,28,750000,0,0,0,0,0,0,1,1,13,5,7
"2175",2,7,29,1100000,0,0,0,0,0,0,1,1,13,4,7
"2176",2,7,51,4e+05,0,0,0,0,0,0,1,1,12,3,7
"2177",2,7,50,4e+05,0,0,0,0,0,1,0,2,7,5,6
"2178",1,7,54,4e+05,0,0,0,0,1,1,0,2,7,5,5
"2179",1,7,29,5e+05,0,0,0,0,0,0,1,2,9,2,7
"2180",1,7,66,4e+05,0,0,0,0,0,0,1,2,7,5,7
"2181",2,7,20,430000,0,0,0,0,0,0,1,2,9,5,7
"2182",1,7,59,5e+05,0,0,0,0,0,1,0,2,7,5,6
"2183",2,7,52,150000,0,0,0,0,0,0,1,2,7,3,7
"2184",1,7,54,480000,0,0,0,0,0,1,0,2,7,5,6
"2185",2,7,28,4e+05,0,0,0,0,0,0,1,2,7,5,7
"2186",1,7,65,140000,0,0,0,0,0,0,1,2,9,5,7
"2187",2,7,36,4e+05,0,0,0,0,0,0,1,2,11,5,7
"2188",1,7,56,4e+05,0,0,0,0,0,0,1,2,7,5,7
"2189",2,7,50,7e+05,0,0,0,0,0,0,1,2,7,4,7
"2190",1,7,24,4e+05,0,0,0,0,0,0,1,2,9,5,7
"2191",1,7,49,4e+05,0,0,0,0,0,0,1,2,9,5,7
"2192",1,7,38,4e+05,0,0,0,0,0,0,1,2,9,5,7
"2193",1,7,70,550000,0,0,0,0,0,0,1,2,6,5,7
"2194",2,7,22,550000,0,0,0,0,0,0,1,2,9,5,7
"2195",1,7,42,9e+05,0,0,0,0,0,0,1,2,7,5,7
"2196",2,7,30,550000,0,0,0,0,0,0,1,2,7,5,7
"2197",1,7,55,6e+05,0,0,0,0,0,0,1,2,7,5,7
"2198",1,7,35,480000,0,0,0,0,0,0,1,2,9,5,7
"2199",1,7,62,3e+05,0,0,0,0,0,0,1,2,7,5,7
"2200",2,7,61,250000,0,0,0,0,0,0,1,2,7,2,7
"2201",1,7,23,350000,0,0,0,0,0,0,1,2,9,5,7
"2202",1,7,60,1300000,0,0,0,0,0,1,0,2,13,3,6
"2203",2,7,55,1e+06,0,0,0,0,0,0,1,2,13,3,7
"2204",1,7,25,499691.966803432,0,0,0,0,0,0,1,2,12,5,7
"2205",1,7,58,1400000,0,0,0,0,0,0,1,2,15,3,7
"2206",1,7,36,2e+05,0,0,0,0,0,0,1,1,13,2,7
"2207",1,7,46,5e+05,0,0,0,0,0,0,1,1,13,5,7
"2208",1,7,41,4e+05,0,0,0,0,0,0,1,1,7,1,7
"2209",1,7,35,4e+05,0,0,0,0,0,0,1,1,11,3,7
"2210",2,7,49,4e+05,0,0,0,0,0,0,1,1,11,5,7
"2211",2,7,47,50000,0,0,0,0,0,0,1,1,9,2,7
"2212",2,7,41,320000,0,0,0,0,0,0,1,1,13,3,7
"2213",1,7,36,6e+05,0,0,0,0,0,0,1,1,9,5,7
"2214",1,7,27,4e+05,0,0,0,0,0,0,1,1,12,5,7
"2215",2,7,50,4e+05,0,0,0,0,0,0,1,1,7,5,7
"2216",1,7,36,4e+05,0,0,0,0,0,0,1,1,13,1,7
"2217",2,7,28,6e+05,0,0,0,0,0,0,1,2,13,5,7
"2218",2,7,43,4e+05,0,0,0,0,0,0,1,2,14,2,7
"2219",1,7,51,4e+05,0,0,0,0,0,0,1,2,14,5,7
"2220",1,7,29,5e+05,0,0,0,0,0,0,1,2,11,5,7
"2221",1,7,57,499691.966803432,0,0,0,0,0,0,1,2,7,2,7
"2222",1,7,62,4e+05,0,0,0,0,0,0,1,2,7,5,7
"2223",2,7,36,3e+05,0,0,0,0,0,0,1,2,11,3,7
"2224",1,7,66,499691.966803432,0,0,0,0,0,0,1,2,7,2,7
"2225",1,7,49,9e+05,0,0,0,0,0,0,1,2,7,2,7
"2226",2,7,48,2e+05,0,0,0,0,0,0,1,2,7,5,7
"2227",1,7,46,450000,0,0,0,0,0,0,1,2,7,5,7
"2228",2,7,47,250000,0,0,0,0,0,0,1,2,9,5,7
"2229",1,7,67,4e+05,1,0,0,0,0,0,0,1,6,1,1
"2230",2,7,60,5e+05,0,0,0,0,0,0,1,1,9,4,7
"2231",2,7,25,8e+05,0,0,0,0,0,0,1,1,13,4,7
"2232",1,7,61,3e+05,0,0,0,0,0,0,1,1,7,2,7
"2233",2,7,60,5e+05,0,0,0,0,0,0,1,1,12,3,7
"2234",2,7,50,1800000,0,0,0,0,0,0,1,1,13,4,7
"2235",1,7,54,4e+05,0,0,0,0,0,0,1,1,7,5,7
"2236",1,7,48,4e+05,0,0,0,0,0,0,1,1,7,5,7
"2237",2,7,45,130000,0,0,0,0,0,0,1,1,9,2,7
"2238",1,7,51,5e+05,0,0,0,0,0,0,1,1,7,5,7
"2239",2,7,42,120000,0,0,0,0,0,0,1,1,12,5,7
"2240",1,7,23,4e+05,0,0,0,0,0,0,1,1,11,5,7
"2241",1,7,44,4e+05,0,0,0,0,0,0,1,1,7,2,7
"2242",2,7,44,480000,0,0,0,0,0,0,1,1,9,4,7
"2243",2,7,21,550000,0,0,0,0,0,0,1,1,9,5,7
"2244",2,7,45,2500000,0,0,0,0,0,0,1,1,13,5,7
"2245",1,7,38,1600000,0,0,0,0,0,0,1,1,13,1,7
"2246",1,7,44,6e+05,0,0,0,0,0,0,1,1,9,5,7
"2247",1,7,58,3e+05,0,0,0,0,0,0,1,1,7,2,7
"2248",2,7,32,2e+05,0,0,0,0,0,0,1,1,7,2,7
"2249",1,7,35,3e+05,0,0,0,0,0,0,1,1,9,2,7
"2250",1,7,48,4e+05,0,0,0,0,0,0,1,1,7,5,7
"2251",1,7,69,4e+05,0,0,0,0,0,0,1,1,6,5,7
"2252",1,7,62,480000,0,0,0,0,0,0,1,1,8,5,7
"2253",2,7,24,480000,0,0,0,0,0,0,1,1,13,5,7
"2254",1,7,21,499691.966803432,0,0,0,1,0,0,0,1,9,5,4
"2255",2,7,48,240000,0,0,0,0,0,0,1,1,7,7,7
"2256",1,7,29,499691.966803432,0,0,0,0,0,0,1,1,12,9,7
"2257",1,7,67,5e+05,0,0,0,0,0,0,1,1,7,1,7
"2258",1,7,27,6e+05,0,0,0,0,0,0,1,1,12,2,7
"2259",2,7,65,2e+05,0,0,0,0,0,0,1,1,7,2,7
"2260",2,7,23,150000,0,0,0,0,0,0,1,1,13,5,7
"2261",1,7,56,350000,0,0,0,0,0,0,1,1,9,1,7
"2262",1,7,59,6e+05,0,0,0,0,0,0,1,1,11,5,7
"2263",1,7,62,450000,0,0,0,0,0,0,1,1,7,5,7
"2264",1,7,32,430000,0,0,0,0,0,0,1,1,9,5,7
"2265",2,7,30,450000,0,0,0,0,0,0,1,1,12,5,7
"2266",1,7,49,350000,0,0,0,0,0,0,1,1,9,2,7
"2267",2,7,47,6e+05,0,0,0,0,0,0,1,1,7,7,7
"2268",2,7,33,4e+05,0,0,0,0,0,0,1,1,12,3,7
"2269",1,7,33,550000,0,0,0,0,0,0,1,1,12,2,7
"2270",2,7,44,499691.966803432,0,0,0,0,0,0,1,1,9,5,7
"2271",1,7,43,4e+05,0,0,0,0,0,0,1,1,9,5,7
"2272",1,7,60,3e+05,0,0,0,0,0,0,1,1,7,1,7
"2273",1,7,26,3e+05,0,0,0,0,0,0,1,1,11,5,7
"2274",2,7,38,3e+05,0,0,0,0,0,0,1,1,12,5,7
"2275",2,7,37,993000,0,0,0,0,0,0,1,1,14,3,7
"2276",1,7,25,450000,0,0,0,0,0,0,1,1,12,5,7
"2277",1,7,52,367000,0,0,0,0,0,0,1,1,7,5,7
"2278",1,7,51,5e+05,0,0,0,0,0,0,1,1,9,2,7
"2279",1,7,35,5e+05,0,0,0,0,0,0,1,1,11,2,7
"2280",1,7,23,4e+05,0,0,0,0,0,0,1,1,13,4,7
"2281",2,7,46,420000,0,0,0,0,0,0,1,1,11,5,7
"2282",2,7,55,499691.966803432,0,0,0,0,1,0,0,1,7,5,5
"2283",2,7,49,4e+05,0,0,0,0,0,0,1,1,9,5,7
